row_id,track,step,title,owner_name,status,evidence,check_method,prereq,note,api_path,api_evidence,wait_target
STD-MFG-055,T4,C4,재업로드 화면(위젯 업로드 컴포넌트 재사용·대상 파일 지정),서희항,미착수,[상위:STD-ART-007] order-to-mes-process.md §5.3 || P1판정(260902): §5.3 재업로드 화면 · §11 4단계 미체크,"Plan B: 파일확인을 담당자 눈으로 하고, 자동검사는 오픈 후 항목으로 기록하면 완료.",EXT-PITSTOP;STD-ART-016,분류=개발 · 오픈차단여부=오픈 무관 · 작업량=1주+,none,샵바이 비경유,
STD-MFG-056,T4,C4,재업로드 시 회차 증가+검사 자동 재실행,서희항,미착수,[상위:STD-ART-007] order-to-mes-process.md §5.3 || P1판정(260902): §5.3 · §11 4단계 미체크,"Plan B: 파일확인을 담당자 눈으로 하고, 자동검사는 오픈 후 항목으로 기록하면 완료.",EXT-PITSTOP;STD-ART-016,분류=개발 · 오픈차단여부=오픈 무관 · 작업량=1주+,none,샵바이 비경유,
STD-MFG-057,T4,C4,원고 보완 대기 중 주문상태 결제완료 유지(고객 취소권 보존),서희항,미착수,order-to-mes-process.md §5.3 마지막 문단 || P1판정(260902): §5.3 마지막 문단 — 설계만,"Plan B: 파일확인을 담당자 눈으로 하고, 자동검사는 오픈 후 항목으로 기록하면 완료.",EXT-PITSTOP;STD-ART-016,분류=개발 · 오픈차단여부=오픈 무관 · 작업량=1주+,none,샵바이 비경유,
STD-MFG-058,T4,C4,접수파일 등록(원본 그대로 사용 vs 가공 후 등록 2경로),최숙진,미착수,후니프린팅_주문프로세스_20251001.pdf p.11 §09 || P1판정(260902): auto-vs-human.md §2.2 #22 「접수파일 등록」 🧑 · §5 A-2 「MES 화면인지 신규 화면인지 미확정」,Plan B: 신규몰 주문 1건을 현행 MES·수기 절차(의뢰서·바코드·송장)로 끝까지 처리해 보고 막히는 곳을 적으면 완료.,—,분류=검증 · 오픈차단여부=오픈 무관 · 작업량=반일 · 소요 미합산(분류=검증),none,샵바이 비경유,
STD-MFG-059,T4,C4,품목관리 디자인파일여부 Y/N 로 원본 자동 접수 처리,외부(상대측 회신 대기),미실측,후니프린팅_주문프로세스_20251001.pdf p.11 §09 case1 || P1판정(260902): PDF p.11 §09 case1 · auto-vs-human §2.2 #24 「지금」 칸이 「—」,MES 담당자에게 현행 구현 여부(썸네일·랜더링·interlock)를 물어 답을 적으면 완료.,EXT-MES,분류=이슈 · 오픈차단여부=오픈 무관 · 작업량=반일 · 소요 미합산(분류=이슈),none,샵바이 비경유(외부 벤더 대기),외부(MES 담당)
STD-MFG-060,T4,C4,Edicus Prepress 랜더링 결과 접수파일 등록,외부(상대측 회신 대기),미실측,후니프린팅_주문프로세스_20251001.pdf p.11 §09 case1 · p.1 랜더링전/랜더링완료 || P1판정(260902): PDF p.11 §09 case1 · auto-vs-human §5 A-4 「랜더링 트리거 주체 색 판독 불가」,MES 담당자에게 현행 구현 여부(썸네일·랜더링·interlock)를 물어 답을 적으면 완료.,EXT-MES,분류=이슈 · 오픈차단여부=오픈 무관 · 작업량=반일 · 소요 미합산(분류=이슈),none,샵바이 비경유(외부 벤더 대기),외부(MES 담당)
STD-MFG-061,T4,C4,접수파일 인쇄공정 파일 기준 썸네일 자동 생성,외부(상대측 회신 대기),미실측,[상위:STD-ART-019] 후니프린팅_주문프로세스_20251001.pdf p.11 §09 server · p.10 §10 || P1판정(260902): PDF p.11 §09 server · auto-vs-human §5 A-3 「server 가 어느 서버인가 미확인」,MES 담당자에게 현행 구현 여부(썸네일·랜더링·interlock)를 물어 답을 적으면 완료.,EXT-MES,분류=이슈 · 오픈차단여부=오픈 무관 · 작업량=반일 · 소요 미합산(분류=이슈),none,샵바이 비경유(외부 벤더 대기),외부(MES 담당)
STD-MFG-062,T4,C4,AI 접수파일에 썸네일용 JPG 동반 업로드(아크릴스티커·박),최숙진,미착수,후니프린팅_주문프로세스_20251001.pdf p.11 §09 case2 || P1판정(260902): PDF p.11 §09 case2 — 현행 담당자가 JPG 동반 업로드,Plan B: 신규몰 주문 1건을 현행 MES·수기 절차(의뢰서·바코드·송장)로 끝까지 처리해 보고 막히는 곳을 적으면 완료.,—,분류=검증 · 오픈차단여부=오픈 무관 · 작업량=반일 · 소요 미합산(분류=검증),none,샵바이 비경유,
STD-MFG-065,T4,C4,출고예정일(완료예정일) 등록,최숙진,미착수,후니프린팅_주문프로세스_20251001.pdf p.10 §10 · p.1 || P1판정(260902): auto-vs-human §2.2 #26 🧑 · §5 A-2 범위 미결,Plan B: 신규몰 주문 1건을 현행 MES·수기 절차(의뢰서·바코드·송장)로 끝까지 처리해 보고 막히는 곳을 적으면 완료.,—,분류=검증 · 오픈차단여부=오픈 무관 · 작업량=반일 · 소요 미합산(분류=검증),none,샵바이 비경유,
STD-MFG-066,T4,C4,생산메모 입력,최숙진,미착수,후니프린팅_주문프로세스_20251001.pdf p.10 §10 || P1판정(260902): auto-vs-human §2.2 #27 🧑,Plan B: 신규몰 주문 1건을 현행 MES·수기 절차(의뢰서·바코드·송장)로 끝까지 처리해 보고 막히는 곳을 적으면 완료.,—,분류=검증 · 오픈차단여부=오픈 무관 · 작업량=반일 · 소요 미합산(분류=검증),none,샵바이 비경유,
STD-MFG-067,T4,C4,작업의뢰서 출력(대표썸네일·EXCEL 다운),최숙진,미착수,[상위:STD-ADO-006] 후니프린팅_주문프로세스_20251001.pdf p.4 §04 · p.11 §09 || P1판정(260902): auto-vs-human §2.2 #28 🧑(🟩) · §5 A-2 범위 미결,Plan B: 신규몰 주문 1건을 현행 MES·수기 절차(의뢰서·바코드·송장)로 끝까지 처리해 보고 막히는 곳을 적으면 완료.,—,분류=검증 · 오픈차단여부=오픈 무관 · 작업량=반일 · 소요 미합산(분류=검증),none,샵바이 비경유,
STD-MFG-068,T4,C4,의뢰서 출력 시 처리표시(빨간점)·주문상태 제작중 전환,최숙진,미착수,"[상위:STD-ADO-006] 후니프린팅_주문프로세스_20251001.pdf p.10 §10 · p.11 §09 || P1판정(260902): auto-vs-human §2.2 #29·#30 — 빨간점은 🤖, 제작중 전환은 🧑(🟢)",Plan B: 신규몰 주문 1건을 현행 MES·수기 절차(의뢰서·바코드·송장)로 끝까지 처리해 보고 막히는 곳을 적으면 완료.,—,분류=검증 · 오픈차단여부=오픈 무관 · 작업량=반일 · 소요 미합산(분류=검증),none,샵바이 비경유,
STD-MFG-069,T4,C4,거래처별 주문 EXCEL 다운(가격 제외),최숙진,미착수,[상위:STD-FIN-012] 후니프린팅_주문프로세스_20251001.pdf p.4 §04 마스터관리 || P1판정(260902): PDF p.4 §04 마스터관리 — 현행 MES 기능,Plan B: 신규몰 주문 1건을 현행 MES·수기 절차(의뢰서·바코드·송장)로 끝까지 처리해 보고 막히는 곳을 적으면 완료.,—,분류=검증 · 오픈차단여부=오픈 무관 · 작업량=반일 · 소요 미합산(분류=검증),none,샵바이 비경유,
STD-MFG-070,T4,C4,업체별 주문등록(EXCEL 등록·파일경로 선택),최숙진,미착수,[상위:STD-ORD-027] 후니프린팅_주문프로세스_20251001.pdf p.10 §10 주문관리 || P1판정(260902): PDF p.10 §10 주문관리 — 현행 수기(EXCEL),Plan B: 신규몰 주문 1건을 현행 MES·수기 절차(의뢰서·바코드·송장)로 끝까지 처리해 보고 막히는 곳을 적으면 완료.,—,분류=검증 · 오픈차단여부=오픈 무관 · 작업량=반일 · 소요 미합산(분류=검증),none,샵바이 비경유,
STD-MFG-071,T4,C4,OEM 주문 IMPORT(비즈하우스·후지필름·컨티뉴),최숙진,미착수,후니프린팅_주문프로세스_20251001.pdf p.5 §05 주문확인/등록 || P1판정(260902): auto-vs-human §2.7 #83 「전부 수기」,Plan B: 신규몰 주문 1건을 현행 MES·수기 절차(의뢰서·바코드·송장)로 끝까지 처리해 보고 막히는 곳을 적으면 완료.,—,분류=검증 · 오픈차단여부=오픈 무관 · 작업량=반일 · 소요 미합산(분류=검증),none,샵바이 비경유,
STD-MFG-072,T4,C5,원본 AI→PDF 변환 업로드,최숙진,미착수,[상위:STD-ART-001] 후니프린팅_주문프로세스_20251001.pdf p.10 §10 || P1판정(260902): auto-vs-human §2.2 #18 🧑 ✅현행 수기,Plan B: 신규몰 주문 1건을 현행 MES·수기 절차(의뢰서·바코드·송장)로 끝까지 처리해 보고 막히는 곳을 적으면 완료.,—,분류=검증 · 오픈차단여부=오픈 무관 · 작업량=반일 · 소요 미합산(분류=검증),none,샵바이 비경유,
STD-MFG-073,T4,C5,인쇄파일과 칼선파일 분리하여 공정별 등록,최숙진,미착수,후니프린팅_주문프로세스_20251001.pdf p.10 §10 · p.5 §05 || P1판정(260902): auto-vs-human §2.2 #19 🧑 ✅현행 수기,Plan B: 신규몰 주문 1건을 현행 MES·수기 절차(의뢰서·바코드·송장)로 끝까지 처리해 보고 막히는 곳을 적으면 완료.,—,분류=검증 · 오픈차단여부=오픈 무관 · 작업량=반일 · 소요 미합산(분류=검증),none,샵바이 비경유,
STD-MFG-074,T4,C5,조판(판걸이+아이마크) 파일 생성,최숙진,미착수,[상위:STD-ADO-014] 후니프린팅_주문프로세스_20251001.pdf p.10 §10 · p.5 §05 조판 || P1판정(260902): auto-vs-human §2.2 #20 🧑 ✅현행 수기(조판=판단작업 T-M2),Plan B: 신규몰 주문 1건을 현행 MES·수기 절차(의뢰서·바코드·송장)로 끝까지 처리해 보고 막히는 곳을 적으면 완료.,—,분류=검증 · 오픈차단여부=오픈 무관 · 작업량=반일 · 소요 미합산(분류=검증),none,샵바이 비경유,
STD-MFG-075,T4,C5,아크릴 원판 배치 조판(396x480·도수 구분·돔보),최숙진,미착수,후니프린팅_주문프로세스_20251001.pdf p.5 §05 조판 ⓛ || P1판정(260902): PDF p.5 §05 조판 ⓛ — 현행 수기,Plan B: 신규몰 주문 1건을 현행 MES·수기 절차(의뢰서·바코드·송장)로 끝까지 처리해 보고 막히는 곳을 적으면 완료.,—,분류=검증 · 오픈차단여부=오픈 무관 · 작업량=반일 · 소요 미합산(분류=검증),none,샵바이 비경유,
STD-MFG-076,T4,C5,다도안 상품 판걸이·건수·수량 기준 조판,최숙진,미착수,후니프린팅_주문프로세스_20251001.pdf p.5 §05 조판 ➂ || P1판정(260902): PDF p.5 §05 조판 ➂ — 현행 수기,Plan B: 신규몰 주문 1건을 현행 MES·수기 절차(의뢰서·바코드·송장)로 끝까지 처리해 보고 막히는 곳을 적으면 완료.,—,분류=검증 · 오픈차단여부=오픈 무관 · 작업량=반일 · 소요 미합산(분류=검증),none,샵바이 비경유,
STD-MFG-077,T4,C5,수동조판(여러 주문 취합·틴거울/아크릴/자석북마크),최숙진,미착수,후니프린팅_주문프로세스_20251001.pdf p.11 §09 수동조판 || P1판정(260902): auto-vs-human §2.2 #33 🧑 ✅현행 수기,Plan B: 신규몰 주문 1건을 현행 MES·수기 절차(의뢰서·바코드·송장)로 끝까지 처리해 보고 막히는 곳을 적으면 완료.,—,분류=검증 · 오픈차단여부=오픈 무관 · 작업량=반일 · 소요 미합산(분류=검증),none,샵바이 비경유,
STD-MFG-080,T4,C5,공정별 파일서버 폴더 구조(년도>발주일자) 자동 배치,최숙진,미착수,후니프린팅_주문프로세스_20251001.pdf p.12 §06-1 || P1판정(260902): PDF p.12 §06-1 — 현행 수기 배치,Plan B: 신규몰 주문 1건을 현행 MES·수기 절차(의뢰서·바코드·송장)로 끝까지 처리해 보고 막히는 곳을 적으면 완료.,—,분류=검증 · 오픈차단여부=오픈 무관 · 작업량=반일 · 소요 미합산(분류=검증),none,샵바이 비경유,
STD-MFG-081,T4,C5,팀별 또는 담당자 파일 분리 전달(분배),최숙진,미착수,후니프린팅_주문프로세스_20251001.pdf p.5 §05 || P1판정(260902): auto-vs-human §2.2 #17 🧑 ✅현행 수기,Plan B: 신규몰 주문 1건을 현행 MES·수기 절차(의뢰서·바코드·송장)로 끝까지 처리해 보고 막히는 곳을 적으면 완료.,—,분류=검증 · 오픈차단여부=오픈 무관 · 작업량=반일 · 소요 미합산(분류=검증),none,샵바이 비경유,
STD-MFG-084,T4,C5,공정라우트 마스터(18케이스 라우트 정의·재채번),서희항,미착수,"후니프린팅_공정관리_시행초안_20260210.pdf p.1 §02 || P1판정(260902): 공정관리 시행초안 p.1 §02 — 18케이스 라우트 정의서만, 그릇 없음",Plan B: 공정라우트는 MES 현행으로 두고 오픈 후 항목으로 기록하면 완료.,EXT-MES,분류=개발 · 오픈차단여부=오픈 무관 · 작업량=1주+,none,샵바이 비경유,
STD-MFG-085,T4,C5,라우트 단계 정의(순번·공정·필수선택·담당팀),서희항,미착수,후니프린팅_공정관리_시행초안_20260210.pdf p.1 §02 || P1판정(260902): 공정관리 시행초안 p.1 §02 — 설계만,Plan B: 공정라우트는 MES 현행으로 두고 오픈 후 항목으로 기록하면 완료.,EXT-MES,분류=개발 · 오픈차단여부=오픈 무관 · 작업량=1주+,none,샵바이 비경유,
STD-MFG-086,T4,C5,상품→공정라우트 매핑,서희항,미착수,후니프린팅_주문프로세스_20251001.pdf p.10 §10 「상품마스터(공정) SHEET 참고」 || P1판정(260902): PDF p.10 §10 「상품마스터(공정) SHEET 참고」 — 매핑 그릇 없음,Plan B: 공정라우트는 MES 현행으로 두고 오픈 후 항목으로 기록하면 완료.,EXT-MES,분류=개발 · 오픈차단여부=오픈 무관 · 작업량=1주+,none,샵바이 비경유,
STD-MFG-087,T4,C5,팀·파트 마스터(디지털인쇄/스티커가공/인쇄후가공/제본/특수인쇄가공/봉재가공/굿즈가공),최숙진,미착수,[구분:STD-ADP-005] 후니프린팅_공정관리_시행초안_20260210.pdf p.2 공정별 현황표 || P1판정(260902): 공정관리 시행초안 p.2 공정별 현황표 — 팀 7종 실재(현행 운영),Plan B: 신규몰 주문 1건을 현행 MES·수기 절차(의뢰서·바코드·송장)로 끝까지 처리해 보고 막히는 곳을 적으면 완료.,—,분류=검증 · 오픈차단여부=오픈 무관 · 작업량=반일 · 소요 미합산(분류=검증),none,샵바이 비경유,
STD-MFG-088,T4,C5,공정 완료 신호 입력(출력완료·커팅완료·제본시작·봉재시작·가공시작),최숙진,미착수,후니프린팅_공정관리_시행초안_20260210.pdf p.1 Summary || P1판정(260902): auto-vs-human §2.3 #45 🧑작업자 ✅현행 · §5 A-1 「특수인쇄가공팀 칸 비어 있음」,Plan B: 신규몰 주문 1건을 현행 MES·수기 절차(의뢰서·바코드·송장)로 끝까지 처리해 보고 막히는 곳을 적으면 완료.,—,분류=검증 · 오픈차단여부=오픈 무관 · 작업량=반일 · 소요 미합산(분류=검증),none,샵바이 비경유,
STD-MFG-089,T4,C5,팀 간 출고·입고 처리(봉제미싱입고·아크릴가공입고·제본입고·박작업입고),최숙진,미착수,후니프린팅_공정관리_시행초안_20260210.pdf p.1 To Do List || P1판정(260902): 공정관리 시행초안 p.1 To Do List — 현행 수기,Plan B: 신규몰 주문 1건을 현행 MES·수기 절차(의뢰서·바코드·송장)로 끝까지 처리해 보고 막히는 곳을 적으면 완료.,—,분류=검증 · 오픈차단여부=오픈 무관 · 작업량=반일 · 소요 미합산(분류=검증),none,샵바이 비경유,
STD-MFG-090,T4,C5,앞공정 미완료 시 다음공정 차단(선후관계 interlock),외부(상대측 회신 대기),미실측,후니프린팅_공정관리_시행초안_20260210.pdf p.1 「앞공정은 안찍으면 다음공정 못찍히게」 || P1판정(260902): auto-vs-human §5 A-5 「interlock 을 MES 가 이미 구현했는지 미확인 — MES 소스 없음」,MES 담당자에게 현행 구현 여부(썸네일·랜더링·interlock)를 물어 답을 적으면 완료.,EXT-MES,분류=이슈 · 오픈차단여부=오픈 무관 · 작업량=반일 · 소요 미합산(분류=이슈),none,샵바이 비경유(외부 벤더 대기),외부(MES 담당)
STD-MFG-091,T4,C5,팀별 파일 다운로드 권한(제작중 상태 and 생산다운여부 Y),최숙진,미착수,[상위:STD-ART-028] 후니프린팅_주문프로세스_20251001.pdf p.9 §03-1 · p.11 §09 || P1판정(260902): PDF p.9 §03-1 · p.11 §09 — 현행 MES 권한 운영,Plan B: 신규몰 주문 1건을 현행 MES·수기 절차(의뢰서·바코드·송장)로 끝까지 처리해 보고 막히는 곳을 적으면 완료.,—,분류=검증 · 오픈차단여부=오픈 무관 · 작업량=반일 · 소요 미합산(분류=검증),none,샵바이 비경유,
STD-MFG-092,T4,C5,인쇄타입별 접수파일 포맷 규약(PDF/AI/JPG),최숙진,미착수,"후니프린팅_주문프로세스_20251001.pdf p.9 §03-1 || P1판정(260902): PDF p.9 §03-1 — 규약 존재, 현행 수기 준수",Plan B: 신규몰 주문 1건을 현행 MES·수기 절차(의뢰서·바코드·송장)로 끝까지 처리해 보고 막히는 곳을 적으면 완료.,—,분류=검증 · 오픈차단여부=오픈 무관 · 작업량=반일 · 소요 미합산(분류=검증),none,샵바이 비경유,
STD-MFG-093,T4,C5,파일 다운로드 시 다운로드완료 상태 자동 전환,최숙진,미착수,[구분:STD-ART-028] 후니프린팅_주문프로세스_20251001.pdf p.1 · p.11 §09 server || P1판정(260902): auto-vs-human §2.3 #43 🤖(🔴) 「지금」 칸 「—」 · 현행 MES 자동,Plan B: 신규몰 주문 1건을 현행 MES·수기 절차(의뢰서·바코드·송장)로 끝까지 처리해 보고 막히는 곳을 적으면 완료.,—,분류=검증 · 오픈차단여부=오픈 무관 · 작업량=반일 · 소요 미합산(분류=검증),none,샵바이 비경유,
STD-MFG-094,T4,C5,공정별 현황표(당일발주 대기·완료 / 당일생산 주의·불량 / 당일출고),최숙진,미착수,후니프린팅_공정관리_시행초안_20260210.pdf p.2 || P1판정(260902): 공정관리 시행초안 p.2 현황표 — 현행 운영,Plan B: 신규몰 주문 1건을 현행 MES·수기 절차(의뢰서·바코드·송장)로 끝까지 처리해 보고 막히는 곳을 적으면 완료.,—,분류=검증 · 오픈차단여부=오픈 무관 · 작업량=반일 · 소요 미합산(분류=검증),none,샵바이 비경유,
STD-MFG-095,T4,C5,1차 산출데이터(일별 출력량·출고건량·미출고건량·입고건량),최숙진,미착수,후니프린팅_공정관리_시행초안_20260210.pdf p.1 산출데이터 1차 || P1판정(260902): 공정관리 시행초안 p.1 산출데이터 1차 — 현행 운영,Plan B: 신규몰 주문 1건을 현행 MES·수기 절차(의뢰서·바코드·송장)로 끝까지 처리해 보고 막히는 곳을 적으면 완료.,—,분류=검증 · 오픈차단여부=오픈 무관 · 작업량=반일 · 소요 미합산(분류=검증),none,샵바이 비경유,
STD-MFG-096,T4,C5,2차 산출데이터(팀별 입고예정·공정별 평균리드타임·평균 제작기간),서희항,미착수,후니프린팅_공정관리_시행초안_20260210.pdf p.1 산출데이터 2차 「공정라우트 설정 후」 || P1판정(260902): 공정관리 시행초안 p.1 산출데이터 2차 「공정라우트 설정 후」 — 084 선행,Plan B: 공정라우트는 MES 현행으로 두고 오픈 후 항목으로 기록하면 완료.,EXT-MES,분류=개발 · 오픈차단여부=오픈 무관 · 작업량=1주+,none,샵바이 비경유,
STD-MFG-098,T4,C5,자재 입·출고 관리,최숙진,미착수,후니프린팅_주문프로세스_20251001.pdf p.4 §04 생산 || P1판정(260902): PDF p.4 §04 생산 — 현행 MES 운영,Plan B: 신규몰 주문 1건을 현행 MES·수기 절차(의뢰서·바코드·송장)로 끝까지 처리해 보고 막히는 곳을 적으면 완료.,—,분류=검증 · 오픈차단여부=오픈 무관 · 작업량=반일 · 소요 미합산(분류=검증),none,샵바이 비경유,
STD-MFG-099,T4,C5,셋트상품·건수(같은 사양 반복) MES 작업 분해,서희항,부분,"[구분:STD-ADP-016] order-to-mes-process.md §12-11 · widget_api.py:1912,:1938 case_cnt || P1판정(260902): raw/webadmin/webadmin/catalog/widget_api.py:1912 case_cnt_rule · :1938 parse_case_cnt (건수 산출은 실재)","건수 3 주문을 MES 작업 3건으로 쪼갤지 1건으로 넣을지 MES 팀과 정하고, 결정 문장 1줄과 결정일(YYYY-MM-DD)이 `R/R3/decisions-for-pm.md` §A-4(Plan B 확정) 의 STD-MFG-099 줄에 기재되어 있으면 완료 (기록처: 모범 STD-SYS-027 형식).",EXT-MES,분류=이슈 · 오픈차단여부=오픈 무관 · 작업량=1일 · 소요 미합산(분류=이슈),none,샵바이 비경유,
STD-MFG-100,T4,C5,외주처별 발주서 생성(접수파일 취합),최숙진,미착수,[상위:STD-ADO-017] 후니프린팅_주문프로세스_20251001.pdf p.11 §09 외주발주 || P1판정(260902): auto-vs-human §2.2 #31 🧑 ✅현행 수기,Plan B: 신규몰 주문 1건을 현행 MES·수기 절차(의뢰서·바코드·송장)로 끝까지 처리해 보고 막히는 곳을 적으면 완료.,—,분류=검증 · 오픈차단여부=오픈 무관 · 작업량=반일 · 소요 미합산(분류=검증),none,샵바이 비경유,
STD-MFG-101,T4,C5,책자 상품 수량·크기 기준 선택적 외주 판단,최숙진,미착수,후니프린팅_주문프로세스_20251001.pdf p.11 §09 || P1판정(260902): auto-vs-human §2.2 #32 🧑 판단작업,Plan B: 신규몰 주문 1건을 현행 MES·수기 절차(의뢰서·바코드·송장)로 끝까지 처리해 보고 막히는 곳을 적으면 완료.,—,분류=검증 · 오픈차단여부=오픈 무관 · 작업량=반일 · 소요 미합산(분류=검증),none,샵바이 비경유,
STD-MFG-102,T4,C5,외주 파일 다운로드·업체 포맷 변환·웹하드 업로드,최숙진,미착수,[상위:STD-ADO-017] 후니프린팅_주문프로세스_20251001.pdf p.5 §05 외주발주 || P1판정(260902): auto-vs-human §2.2 #34 🧑 ✅현행 수기,Plan B: 신규몰 주문 1건을 현행 MES·수기 절차(의뢰서·바코드·송장)로 끝까지 처리해 보고 막히는 곳을 적으면 완료.,—,분류=검증 · 오픈차단여부=오픈 무관 · 작업량=반일 · 소요 미합산(분류=검증),none,샵바이 비경유,
STD-MFG-103,T4,C5,외주공정 주문리스트·외주처별 생산리스트,최숙진,미착수,[상위:STD-ADO-017] 후니프린팅_주문프로세스_20251001.pdf p.4 §04 외주관리 || P1판정(260902): PDF p.4 §04 외주관리 — 현행 MES 운영,Plan B: 신규몰 주문 1건을 현행 MES·수기 절차(의뢰서·바코드·송장)로 끝까지 처리해 보고 막히는 곳을 적으면 완료.,—,분류=검증 · 오픈차단여부=오픈 무관 · 작업량=반일 · 소요 미합산(분류=검증),none,샵바이 비경유,
STD-MFG-104,T4,C5,외주제작·외주공정 제작물 입·출고 기록,최숙진,미착수,[상위:STD-ADO-018] 후니프린팅_주문프로세스_20251001.pdf p.4 §04 외주관리 || P1판정(260902): auto-vs-human §2.3 #47 🧑외주관리자 ✅현행,Plan B: 신규몰 주문 1건을 현행 MES·수기 절차(의뢰서·바코드·송장)로 끝까지 처리해 보고 막히는 곳을 적으면 완료.,—,분류=검증 · 오픈차단여부=오픈 무관 · 작업량=반일 · 소요 미합산(분류=검증),none,샵바이 비경유,
STD-MFG-106,T4,C6,1차포장 처리,최숙진,미착수,후니프린팅_공정관리_시행초안_20260210.pdf p.1 · p.4 §04 출고 || P1판정(260902): auto-vs-human §2.4 #49 🧑출고팀 ✅현행,Plan B: 신규몰 주문 1건을 현행 MES·수기 절차(의뢰서·바코드·송장)로 끝까지 처리해 보고 막히는 곳을 적으면 완료.,—,분류=검증 · 오픈차단여부=오픈 무관 · 작업량=반일 · 소요 미합산(분류=검증),none,샵바이 비경유,
STD-MFG-107,T4,C6,박스포장 처리(실사·대형 상품군),최숙진,미착수,후니프린팅_공정관리_시행초안_20260210.pdf p.1 Case6-8 || P1판정(260902): auto-vs-human §2.4 #53 🧑 ✅현행,Plan B: 신규몰 주문 1건을 현행 MES·수기 절차(의뢰서·바코드·송장)로 끝까지 처리해 보고 막히는 곳을 적으면 완료.,—,분류=검증 · 오픈차단여부=오픈 무관 · 작업량=반일 · 소요 미합산(분류=검증),none,샵바이 비경유,
STD-MFG-108,T4,C6,제작번호별 바코드 입력→포장완료 상태변경,최숙진,미착수,[구분:STD-ADO-016] 후니프린팅_주문프로세스_20251001.pdf p.1 || P1판정(260902): auto-vs-human §2.4 #50·#51 🧑(🟩)+🤖 ✅현행,Plan B: 신규몰 주문 1건을 현행 MES·수기 절차(의뢰서·바코드·송장)로 끝까지 처리해 보고 막히는 곳을 적으면 완료.,—,분류=검증 · 오픈차단여부=오픈 무관 · 작업량=반일 · 소요 미합산(분류=검증),none,샵바이 비경유,
STD-MFG-109,T4,C6,전 상품 포장완료 시 제작완료 자동 전환,최숙진,미착수,후니프린팅_주문프로세스_20251001.pdf p.1 「if 모든상품이 포장완료이면 제작완료」 || P1판정(260902): auto-vs-human §2.4 #52 🤖(🔴) ✅현행 MES 자동,Plan B: 신규몰 주문 1건을 현행 MES·수기 절차(의뢰서·바코드·송장)로 끝까지 처리해 보고 막히는 곳을 적으면 완료.,—,분류=검증 · 오픈차단여부=오픈 무관 · 작업량=반일 · 소요 미합산(분류=검증),none,샵바이 비경유,
STD-MFG-110,T4,C6,주문번호별 바코드 입력→출고완료 전환,최숙진,미착수,[구분:STD-ADO-016] 후니프린팅_주문프로세스_20251001.pdf p.1 || P1판정(260902): auto-vs-human §2.4 #57·#58 ✅현행,Plan B: 신규몰 주문 1건을 현행 MES·수기 절차(의뢰서·바코드·송장)로 끝까지 처리해 보고 막히는 곳을 적으면 완료.,—,분류=검증 · 오픈차단여부=오픈 무관 · 작업량=반일 · 소요 미합산(분류=검증),none,샵바이 비경유,
STD-MFG-111,T4,C6,송장 출력·송장 추가출력(택배),최숙진,미착수,[구분:STD-ADO-020] 후니프린팅_주문프로세스_20251001.pdf p.1 case1 · p.4 §04 || P1판정(260902): auto-vs-human §2.4 #54 🧑(🟩) ✅현행,Plan B: 신규몰 주문 1건을 현행 MES·수기 절차(의뢰서·바코드·송장)로 끝까지 처리해 보고 막히는 곳을 적으면 완료.,—,분류=검증 · 오픈차단여부=오픈 무관 · 작업량=반일 · 소요 미합산(분류=검증),none,샵바이 비경유,
STD-MFG-112,T4,C6,납품명세서 출력(퀵),최숙진,미착수,[구분:STD-PAY-018] 후니프린팅_주문프로세스_20251001.pdf p.1 case2 · p.4 §04 || P1판정(260902): auto-vs-human §2.4 #55 🧑(🟩) ✅현행,Plan B: 신규몰 주문 1건을 현행 MES·수기 절차(의뢰서·바코드·송장)로 끝까지 처리해 보고 막히는 곳을 적으면 완료.,—,분류=검증 · 오픈차단여부=오픈 무관 · 작업량=반일 · 소요 미합산(분류=검증),none,샵바이 비경유,
STD-MFG-113,T4,C6,출고명세서 출력(직접방문),최숙진,미착수,[구분:STD-PAY-018] 후니프린팅_주문프로세스_20251001.pdf p.1 case3 · p.4 §04 || P1판정(260902): auto-vs-human §2.4 #56 🧑(🟩) ✅현행,Plan B: 신규몰 주문 1건을 현행 MES·수기 절차(의뢰서·바코드·송장)로 끝까지 처리해 보고 막히는 곳을 적으면 완료.,—,분류=검증 · 오픈차단여부=오픈 무관 · 작업량=반일 · 소요 미합산(분류=검증),none,샵바이 비경유,
STD-MFG-116,T4,C6,전 상품 출고지 단일화(오프라인 주문 외),최숙진,미착수,후니프린팅_주문프로세스_20251001.pdf p.3 §03 하단 || P1판정(260902): PDF p.3 §03 하단 — 현행 정책(오프라인 주문 외 단일 출고지),Plan B: 신규몰 주문 1건을 현행 MES·수기 절차(의뢰서·바코드·송장)로 끝까지 처리해 보고 막히는 곳을 적으면 완료.,—,분류=검증 · 오픈차단여부=오픈 무관 · 작업량=반일 · 소요 미합산(분류=검증),none,샵바이 비경유,
